year_a,year_b,id_a,id_b,sim,kind,headline_b
2020,2021,T4,,0.0,DROPPED,Only team members wearing proper buttons are allowed on the ARENA floor during
2021,2022,G19,G105,1.0,VERBATIM+RENUMBERED,Keep it together.
2021,2022,R23,R407,0.9822,VERBATIM+RENUMBERED,BUMPER weight limit.
2021,2022,R84,R811,0.9804,VERBATIM+RENUMBERED,Relief valve requirements.
2021,2022,I7,I106,0.9793,VERBATIM+RENUMBERED,ROBOTS are off for inspection (mostly).
2021,2022,R92,R905,0.9787,VERBATIM+RENUMBERED,FIELD wireless only.
2021,2022,R76,R803,0.9774,VERBATIM+RENUMBERED,Don’t modify pneumatics.
2021,2022,R55,R624,0.9756,VERBATIM+RENUMBERED,Use specified wire colors (mostly).
2021,2022,H1,H303,0.9742,VERBATIM+RENUMBERED,You can’t bring/use anything you want.
2021,2022,R5,R103,0.9722,VERBATIM+RENUMBERED,ROBOT weight limit.
2021,2022,R22,R406,0.9698,MINOR+RENUMBERED,Team number on BUMPERS.
2021,2022,R86,R813,0.9697,MINOR+RENUMBERED,Vent plug requirements.
2021,2022,C5,H102,0.965,MINOR+RENUMBERED,Enter only 1 ROBOT.
2021,2022,I2,I102,0.9639,MINOR+RENUMBERED,Get inspected before playing a Qualification/Playoff MATCH.
2021,2022,R6,R201,0.9623,MINOR+RENUMBERED,No digging into carpet.
2021,2022,R82,R809,0.96,MINOR+RENUMBERED,Limited devices at high pressure.
2021,2022,R77,R804,0.959,MINOR+RENUMBERED,Only use specific pneumatic devices.
2021,2022,C3,H105,0.9535,MINOR+RENUMBERED,Asking other teams to throw a MATCH – not cool.
2021,2022,R18,R402,0.9533,MINOR+RENUMBERED,BUMPERS must stay low.
2021,2022,R26,R410,0.9514,MINOR+RENUMBERED,BUMPERS must be supported.
2021,2022,R37,R606,0.9508,MINOR+RENUMBERED,Secure the battery.
2021,2022,R70,R714,0.9502,MINOR+RENUMBERED,Control CAN motor controllers from the roboRIO.
2021,2022,R28,R502,0.9496,MINOR+RENUMBERED,Don’t modify motors (mostly).
2021,2022,R2,R102,0.9489,MINOR+RENUMBERED,STARTING CONFIGURATION – no overhang.
2021,2022,R32,R601,0.9485,MINOR+RENUMBERED,Battery limit – everyone has the same power.
2021,2022,I5,I105,0.9475,MINOR+RENUMBERED,Don’t exploit re-inspection.
2021,2022,R38,R607,0.9474,MINOR+RENUMBERED,Insulate battery connections.
2021,2022,R81,R808,0.9444,MINOR+RENUMBERED,Working air pressure limit.
2021,2022,R24,R408,0.9436,MINOR+RENUMBERED,BUMPER construction.
2021,2022,S1,G101,0.9427,MINOR+RENUMBERED,Dangerous ROBOTS: not allowed.
2021,2022,C7,H301,0.9426,MINOR+RENUMBERED,Be prompt/safe when coming to and going from the FIELD.
2021,2022,R43,R612,0.9412,MINOR+RENUMBERED,Must be able to turn ROBOT on and off safely.
2021,2022,R68,R712,0.9412,MINOR+RENUMBERED,Control PWM controllers from the roboRIO.
2021,2022,R80,R807,0.9375,MINOR+RENUMBERED,Air storage pressure limit.
2021,2022,R63,R707,0.9357,MINOR+RENUMBERED,No other wireless allowed.
2021,2022,H15,H308,0.9355,MINOR+RENUMBERED,Don’t bang on the glass.
2021,2022,R12,R301,0.9344,MINOR+RENUMBERED,Individual item cost limit.
2021,2022,R31,R505,0.9318,MINOR+RENUMBERED,Control servos safely.
2021,2022,R65,R709,0.9307,MINOR+RENUMBERED,ROBOTS must have a signal light.
2021,2022,R54,R623,0.9302,MINOR+RENUMBERED,Use only appropriate connectors.
2021,2022,R27,R501,0.9252,MINOR+RENUMBERED,Allowable motors.
2021,2022,R1,R101,0.9241,MINOR+RENUMBERED,FRAME PERIMETER must be fixed.
2021,2022,R79,R806,0.9238,MINOR+RENUMBERED,Compressed air from ROBOT compressor only.
2021,2022,R8,R203,0.9205,MINOR+RENUMBERED,General safety.
2021,2022,R90,R903,0.9194,MINOR+RENUMBERED,Connect FMS Ethernet directly to the OPERATOR CONSOLE.
2021,2022,R33,R602,0.9184,MINOR+RENUMBERED,Other batteries for cameras or computers only.
2021,2022,I4,I104,0.9137,MINOR+RENUMBERED,"Unless the change is listed below, any change to a ROBOT must get re-inspected."
2021,2022,R3,R104,0.9133,MINOR+RENUMBERED,STARTING CONFIGURATION – max size.
2021,2022,R66,R710,0.9121,MINOR+RENUMBERED,Only specified modifications to control system devices permitted.
2021,2022,R89,R902,0.912,MINOR+RENUMBERED,The OPERATOR CONSOLE must have a visible display.
2021,2022,I3,I103,0.9111,MINOR+RENUMBERED,Bring it all to inspection.
2021,2022,R74,R801,0.9062,MINOR+RENUMBERED,Only use explicitly permitted pneumatic parts.
2021,2022,R58,R702,0.9032,MINOR+RENUMBERED,Communicate with the ROBOT with the specified radio.
2021,2022,H4,H501,0.9024,MINOR+RENUMBERED,COACHES and other teams: hands off the controls.
2021,2022,R36,R605,0.9024,MINOR+RENUMBERED,Batteries are not ballast.
2021,2022,R88,R901,0.902,MINOR+RENUMBERED,Use the specified Driver Station Software.
2021,2022,G2,H302,0.9016,MINOR+RENUMBERED,Teams may not enable their ROBOTS on the FIELD.
2021,2022,R69,R713,0.9008,MINOR+RENUMBERED,Only approved MXP devices can control actuators.
2021,2022,R56,R625,0.8982,MINOR+RENUMBERED,Don’t modify critical power paths.
2021,2022,C4,H106,0.8968,MINOR+RENUMBERED,Letting someone coerce you in to throwing a MATCH – also not cool.
2021,2022,R49,R618,0.8917,MINOR+RENUMBERED,Use PDP/PDH terminals as designed.
2021,2022,R39,R608,0.8902,MINOR+RENUMBERED,Limit non-battery energy.
2021,2022,R10,R205,0.8889,MINOR+RENUMBERED,Don’t contaminate the FIELD.
2021,2022,R91,R904,0.8881,MINOR+RENUMBERED,OPERATOR CONSOLE physical requirements.
2021,2022,R75,R802,0.8877,MINOR+RENUMBERED,No custom pneumatics and meet minimum pressure ratings.
2021,2022,R45,R614,0.8857,MINOR+RENUMBERED,No high voltage allowed.
2021,2022,R42,R611,0.8835,MINOR+RENUMBERED,The ROBOT frame is not a wire.
2021,2022,R9,R204,0.8814,MINOR+RENUMBERED,CARGO stays with the FIELD.
2021,2022,H13,H107,0.88,MINOR+RENUMBERED,Don’t abuse ARENA access.
2021,2022,R35,R604,0.88,MINOR+RENUMBERED,Charge batteries at a safe rate.
2021,2022,R67,R711,0.8772,MINOR+RENUMBERED,Don’t connect motor outputs to roboRIO.
2021,2022,R17,R401,0.8768,MINOR+RENUMBERED,BUMPERS should protect all corners.
2021,2022,R40,R609,0.8754,MINOR+RENUMBERED,Connect main power safely.
2021,2022,R29,R503,0.8733,MINOR+RENUMBERED,Power (most) actuators offof approved devices.
2021,2022,R34,R603,0.8718,MINOR+RENUMBERED,Charge batteries with safe connectors.
2021,2022,R52,R621,0.8712,MINOR+RENUMBERED,Protect circuits with appropriate circuit breakers.
2021,2022,I1,I101,0.8704,MINOR+RENUMBERED,It’s your team’s ROBOT.
2021,2022,G26,G301,0.8624,MINOR+RENUMBERED,Be careful what you interact with.
2021,2022,R7,R202,0.8571,MINOR+RENUMBERED,No sharp edges.
2021,2022,R59,R703,0.8571,MINOR+RENUMBERED,Use specific Ethernet port for roboRIO.
2021,2022,G4,H401,0.8547,MINOR+RENUMBERED,Behind the lines.
2021,2022,R64,R708,0.8539,MINOR+RENUMBERED,Wireless bridge must be visible.
2021,2022,C9,H202,0.8485,REWRITTEN+RENUMBERED,"1 STUDENT, 1 Head Referee."
2021,2022,R20,R404,0.8471,REWRITTEN+RENUMBERED,BUMPERS must come off.
2021,2022,R72,R716,0.8454,REWRITTEN+RENUMBERED,Connect the PDP/PDH to the roboRIO CAN bus.
2021,2022,C2,H101,0.8433,REWRITTEN+RENUMBERED,Be a good person.
2021,2022,H11,H304,0.8421,REWRITTEN+RENUMBERED,By invitation only.
2021,2022,I8,I107,0.8406,REWRITTEN+RENUMBERED,"No STUDENT, no inspection."
2021,2022,G20,G104,0.8395,REWRITTEN+RENUMBERED,Keep your BUMPERS together.
2021,2022,R41,R610,0.8381,REWRITTEN+RENUMBERED,1 breaker per circuit.
2021,2022,C6,H305,0.8378,REWRITTEN+RENUMBERED,Show up to your MATCHES.
2021,2022,C10,H307,0.8377,REWRITTEN+RENUMBERED,Plug in to/be in your DRIVER STATION.
2021,2022,R25,R409,0.8358,REWRITTEN+RENUMBERED,Fill BUMPER corners.
2021,2022,C1,H201,0.835,REWRITTEN+RENUMBERED,Egregious or exceptional violations.
2021,2022,R19,R403,0.8333,REWRITTEN+RENUMBERED,BUMPERS shouldn’t move.
2021,2022,R4,R105,0.8201,REWRITTEN+RENUMBERED,ROBOT extension limit.
2021,2022,R93,R906,0.8182,REWRITTEN+RENUMBERED,No unsafe OPERATOR CONSOLES.
2021,2022,R44,R613,0.8125,REWRITTEN+RENUMBERED,Electrical system must be inspectable.
2021,2022,R71,R715,0.8101,REWRITTEN+RENUMBERED,Control PCM/PH(S) and Servo Hubs from roboRIO.
2021,2022,G1,H309,0.7931,REWRITTEN+RENUMBERED,Know your ROBOT setup.
2021,2022,R61,R705,0.7879,REWRITTEN+RENUMBERED,Configure devices for your team number.
2021,2022,G21,G202,0.7868,REWRITTEN+RENUMBERED,There’s a 5-count on PINS.
2021,2022,R87,R814,0.7857,REWRITTEN+RENUMBERED,Don’t connect solenoid outputs together.
2021,2022,R53,R622,0.777,REWRITTEN+RENUMBERED,Use appropriately sized wire.
2021,2022,H5,H502,0.7647,REWRITTEN+RENUMBERED,No wandering.
2021,2022,R50,R619,0.7586,REWRITTEN+RENUMBERED,Only use specified circuit breakers in PDP/PDH.
2021,2022,H12,H306,0.7584,REWRITTEN+RENUMBERED,Identify yourself.
2021,2022,S2,H104,0.75,REWRITTEN+RENUMBERED,Never step over the guardrail.
2021,2022,R83,R810,0.7458,REWRITTEN+RENUMBERED,Pressure gauges must be visible.
2021,2022,G22,G203,0.7445,REWRITTEN+RENUMBERED,Don’t collude with your partners to shut down major parts of game play.
2021,2022,H2,H402,0.7391,REWRITTEN+RENUMBERED,Disconnect or set down controllers.
2021,2022,R62,R706,0.7308,REWRITTEN+RENUMBERED,Don’t bypass the ARENA network.
2021,2022,R73,R717,0.725,REWRITTEN+RENUMBERED,Don’t alter the CAN bus.
2021,2022,G5,H403,0.7111,REWRITTEN+RENUMBERED,Let the ROBOT do its thing.
2021,2022,R57,R701,0.7059,REWRITTEN+RENUMBERED,Control the ROBOT with a roboRIO.
2021,2022,S4,G102,0.7009,REWRITTEN+RENUMBERED,"ROBOTS, stay on the FIELD during the MATCH."
2021,2022,C8,G201,0.6801,REWRITTEN+RENUMBERED,Don’t expect to gain by doing others harm.
2021,2022,G24,G204,0.6795,REWRITTEN+RENUMBERED,Stay out of other ROBOTS.
2021,2022,R21,R405,0.6775,REWRITTEN+RENUMBERED,BUMPERS indicate your ALLIANCE.
2021,2022,T1,T401,0.6667,REWRITTEN+RENUMBERED,"Freeze, ROBOT."
2021,2022,R47,R616,0.652,REWRITTEN+RENUMBERED,Power radio as specified – Part 1.
2021,2022,R85,R812,0.6508,REWRITTEN+RENUMBERED,Pressure switch requirements.
2021,2022,R78,R805,0.636,REWRITTEN+RENUMBERED,"If using pneumatics, these parts are required."
2021,2022,H6,H504,0.6316,REWRITTEN+RENUMBERED,TELEOP CARGO delivery.
2021,2022,R60,R704,0.627,REWRITTEN+RENUMBERED,Only use allowed ports and bandwidth to communicate with the ROBOT.
2021,2022,G6,G403,0.6241,REWRITTEN+RENUMBERED,2 CARGO max.
2021,2022,H7,H503,0.6111,REWRITTEN+RENUMBERED,"COACHES, CARGO is off limits."
2021,2022,R48,R617,0.6109,REWRITTEN+RENUMBERED,Power radio as specified – Part 2.
2021,2022,G17,G106,0.6102,REWRITTEN+RENUMBERED,Tall ROBOTS in HANGAR ZONE only.
2021,2022,R16,R304,0.6017,REWRITTEN+RENUMBERED,"During an event, only work during pit hours."
2021,2022,H16,H108,0.6,REWRITTEN+RENUMBERED,Be careful what you interact with.
2021,2022,R30,R504,0.5946,REWRITTEN+RENUMBERED,Don’t overload controllers.
2021,2022,,H103,0.5851,NEW,"Humans, stay off the FIELD until green."
2021,2022,G18,G107,0.5756,REWRITTEN+RENUMBERED,Don’t overextend yourself.
2021,2022,R46,R615,0.5593,REWRITTEN+RENUMBERED,Power roboRIO as specified.
2021,2022,H3,H311,0.5278,REWRITTEN+RENUMBERED,Leave the CARGO alone.
2021,2022,G13,G209,0.5195,REWRITTEN+RENUMBERED,Don’t climb on each other.
2021,2022,,H404,0.5091,NEW,AUTO CARGO delivery.
2021,2022,G8,G402,0.4818,REWRITTEN+RENUMBERED,CARGO: use as directed.
2021,2022,G23,G206,0.4475,REWRITTEN+RENUMBERED,Don’t tip or entangle.
2021,2022,G7,G401,0.4444,REWRITTEN+RENUMBERED,Keep CARGO in bounds.
2021,2022,R51,R620,0.4255,REWRITTEN+RENUMBERED,Only use specified fuses in PDP/PDH.
2021,2022,G25,G205,0.4014,REWRITTEN+RENUMBERED,This isn’t combat robotics.
2021,2022,,T701,0.3912,NEW,There’s a window for TIMEOUT coupons.
2021,2022,,G302,0.3636,NEW,LOWER EXITS are off limits.
2021,2022,,G103,0.36,NEW,Keep your BUMPERS low.
2021,2022,,R302,0.3535,NEW,"Custom parts, generally from this year only."
2021,2022,,H507,0.3256,NEW,"DRIVE TEAMS, watch your reach."
2021,2022,,G404,0.3139,NEW,Don’t hoard opposing CARGO.
2021,2022,,H310,0.3028,NEW,Know your DRIVETEAM positions
2021,2022,,G208,0.293,NEW,Let them climb.
2021,2022,,G207,0.2906,NEW,Let them shoot.
2021,2022,,H506,0.2703,NEW,Only feed your ALLIANCE ROBOTS.
2021,2022,,G109,0.2581,NEW,Avoid the PURPLE PLANE.
2021,2022,,H312,0.2526,NEW,No CARGO shots after the MATCH.
2021,2022,,T702,0.2389,NEW,No coupons if MATCH stopped prematurely.
2021,2022,,G210,0.2385,NEW,"During AUTO, no defense."
2021,2022,,H505,0.2313,NEW,Opponent CARGO is off limits.
2021,2022,,G405,0.2243,NEW,Don’t catch CARGO.
2021,2022,,G108,0.2,NEW,Not too high.
2021,2022,,R718,0.1611,NEW,USB to CAN adapter permitted.
2021,2022,,R303,0.1083,NEW,"Create new designs and software, unless they’re public."
2021,2022,,T901,0.0811,NEW,Wear your buttons.
2021,2022,C11,,0.0,DROPPED,Don’t trick the sensors.
2021,2022,G3,,0.0,DROPPED,"During AUTO, a ROBOT’S BUMPERS may not break the plane of their"
2021,2022,G9,,0.0,DROPPED,.
2021,2022,G10,,0.0,DROPPED,Right of way.
2021,2022,G11,,0.0,DROPPED,Give opponents some space.
2021,2022,G12,,0.0,DROPPED,Leave the opponent’s CONTROL PANEL alone.
2021,2022,G14,,0.0,DROPPED,"During the ENDGAME, don’t touch ROBOTS in their RENDEZVOUS POINT."
2021,2022,G15,,0.0,DROPPED,"During the ENDGAME, don’t mess with HANGING opponents."
2021,2022,G16,,0.0,DROPPED,Keep your BUMPERS low.
2021,2022,H8,,0.0,DROPPED,This rule has been renumbered as C11.
2021,2022,H9,,0.0,DROPPED,"During TELEOP, an ALLIANCE may not have more than fourteen (14)"
2021,2022,H10,,0.0,DROPPED,POWER CELLS go on the rack.
2021,2022,H14,,0.0,DROPPED,Don’t mess with POWER CELLS.
2021,2022,I6,,0.0,DROPPED,This rule has been removed for the 2021 season.
2021,2022,R11,,0.0,DROPPED,This rule has been removed for the 2021 season.
2021,2022,R13,,0.0,DROPPED,This rule has been removed for the 2021 season.
2021,2022,R14,,0.0,DROPPED,This rule has been removed for the 2021 season.
2021,2022,R15,,0.0,DROPPED,This rule has been removed for the 2021 season.
2021,2022,S5,,0.0,DROPPED,DRIVE TEAMS may not extend any body part into
2021,2022,S6,,0.0,DROPPED,DRIVE TEAMS may not extend any body part into the LOADING BAY
2021,2022,S7,,0.0,DROPPED,"Team members may not sit, climb, or"
2021,2022,T2,,0.0,DROPPED,An ALLIANCE may not request a TIMEOUT or a BACKUP TEAM after a Playoff MATCH is stopped
2021,2022,T3,,0.0,DROPPED,"If an ALLIANCE wishes to use their TIMEOUT, the ALLIANCE CAPTAIN must submit their TIMEOUT"
2022,2023,G103,G103,1.0,VERBATIM,Keep your BUMPERS low.
2022,2023,G104,G104,1.0,VERBATIM,Keep your BUMPERS together.
2022,2023,G105,G105,1.0,VERBATIM,Keep it together.
2022,2023,G202,G202,1.0,VERBATIM,There’s a 5-count on PINS.
2022,2023,H103,H103,1.0,VERBATIM,"Humans, stay off the FIELD until green."
2022,2023,H104,H104,1.0,VERBATIM,Never step over the guardrail.
2022,2023,H305,H305,1.0,VERBATIM,Show up to your MATCHES.
2022,2023,H307,H307,1.0,VERBATIM,Plug in to/be in your DRIVER STATION.
2022,2023,H308,H308,1.0,VERBATIM,Don’t bang on the glass.
2022,2023,H402,H402,1.0,VERBATIM,Disconnect or set down controllers.
2022,2023,H501,H501,1.0,VERBATIM,COACHES and other teams: hands off the controls.
2022,2023,I102,I102,1.0,VERBATIM,Get inspected before playing a Qualification/Playoff MATCH.
2022,2023,I103,I103,1.0,VERBATIM,Bring it all to inspection.
2022,2023,I104,I104,1.0,VERBATIM,"Unless the change is listed below, any change to a ROBOT must get re-inspected."
2022,2023,I106,I106,1.0,VERBATIM,ROBOTS are off for inspection (mostly).
2022,2023,I107,I107,1.0,VERBATIM,"No STUDENT, no inspection."
2022,2023,R101,R101,1.0,VERBATIM,FRAME PERIMETER must be fixed.
2022,2023,R102,R102,1.0,VERBATIM,STARTING CONFIGURATION – no overhang.
2022,2023,R103,R103,1.0,VERBATIM,ROBOT weight limit.
2022,2023,R201,R201,1.0,VERBATIM,No digging into carpet.
2022,2023,R205,R205,1.0,VERBATIM,Don’t contaminate the FIELD.
2022,2023,R301,R301,1.0,VERBATIM,Individual item cost limit.
2022,2023,R401,R401,1.0,VERBATIM,BUMPERS should protect all corners.
2022,2023,R402,R402,1.0,VERBATIM,BUMPERS must stay low.
2022,2023,R403,R403,1.0,VERBATIM,BUMPERS shouldn’t move.
2022,2023,R404,R404,1.0,VERBATIM,BUMPERS must come off.
2022,2023,R407,R407,1.0,VERBATIM,BUMPER weight limit.
2022,2023,R409,R409,1.0,VERBATIM,Fill BUMPER corners.
2022,2023,R410,R410,1.0,VERBATIM,BUMPERS must be supported.
2022,2023,R502,R502,1.0,VERBATIM,Don’t modify motors (mostly).
2022,2023,R505,R505,1.0,VERBATIM,Control servos safely.
2022,2023,R601,R601,1.0,VERBATIM,Battery limit – everyone has the same power.
2022,2023,R603,R603,1.0,VERBATIM,Charge batteries with safe connectors.
2022,2023,R604,R604,1.0,VERBATIM,Charge batteries at a safe rate.
2022,2023,R605,R605,1.0,VERBATIM,Batteries are not ballast.
2022,2023,R606,R606,1.0,VERBATIM,Secure the battery.
2022,2023,R607,R607,1.0,VERBATIM,Insulate battery connections.
2022,2023,R608,R608,1.0,VERBATIM,Limit non-battery energy.
2022,2023,R610,R610,1.0,VERBATIM,1 breaker per circuit.
2022,2023,R612,R612,1.0,VERBATIM,Must be able to turn ROBOT on and off safely.
2022,2023,R614,R614,1.0,VERBATIM,No high voltage allowed.
2022,2023,R615,R615,1.0,VERBATIM,Power roboRIO as specified.
2022,2023,R616,R616,1.0,VERBATIM,Power radio as specified – Part 1.
2022,2023,R617,R617,1.0,VERBATIM,Power radio as specified – Part 2.
2022,2023,R618,R618,1.0,VERBATIM,Use PDP/PDH terminals as designed.
2022,2023,R620,R620,1.0,VERBATIM,Only use specified fuses in PDP/PDH.
2022,2023,R621,R621,1.0,VERBATIM,Protect circuits with appropriate circuit breakers.
2022,2023,R623,R623,1.0,VERBATIM,Use only appropriate connectors.
2022,2023,R624,R624,1.0,VERBATIM,Use specified wire colors (mostly).
2022,2023,R625,R625,1.0,VERBATIM,Don’t modify critical power paths.
2022,2023,R702,R702,1.0,VERBATIM,Communicate with the ROBOT with the specified radio.
2022,2023,R703,R703,1.0,VERBATIM,Use specific Ethernet port for roboRIO.
2022,2023,R704,R704,1.0,VERBATIM,Only use allowed ports and bandwidth to communicate with the ROBOT.
